emoji,anger,joy,sadness,fear,surprise,disgust,anticipation,trust
3️⃣,0.12829370304388021,0.1315789527288871,0.11027721565005777,0.11280898882094448,0.12233238077173561,0.10117409615335798,0.13728579355855863,0.1314852180707312
🙌🏼,0.11925268530200128,0.12698157890554285,0.13720986900625576,0.12944756786970402,0.12233238077074754,0.0876661779891058,0.13727059347746653,0.1479372046900621
💇🏿,0.12938122033716581,0.12229015228513163,0.12501557008181408,0.1286208042278929,0.12233238077189776,0.09716499438300082,0.13743101828903007,0.13321536055783822
🇱🇸,0.1255054192361058,0.1315844499549712,0.11637182464801299,0.12017961998233773,0.12233238077185671,0.09928992906582083,0.13734269103609534,0.13995780983595812
🇲🇬,0.12351394923979342,0.1334259732393548,0.11638870650858735,0.11912126922189259,0.12233238077187958,0.10248325577951534,0.13762506712214728,0.14407730687034798
👋🏾,0.11231265587025518,0.13375011524476577,0.11550815769260225,0.12524793295773406,0.12233238077132358,0.08546104360183718,0.13733122712905468,0.14701795687207656
🇮🇷,0.1257308553969665,0.12806838833057554,0.12055627366135013,0.124074322107532,0.12233238077187158,0.09600818249846307,0.13757365848880745,0.14561537609518704
☣,0.12759626778114352,0.12382677147979848,0.12123112392873736,0.12188316306057345,0.12233238077158864,0.08261754398532922,0.13740129260876194,0.145262750919175
🔞,0.12743972445464982,0.12399540757749712,0.12743972445464982,0.11825487944890929,0.11481056257175659,0.12399540757749712,0.12743972445464982,0.13662456946039034
🏸,0.12786154078753498,0.14246661644574488,0.11106934893177822,0.11114572273254453,0.12233238077185019,0.09987972348295636,0.13736423675298673,0.13696718211167375
🈳,0.12116181721717112,0.14421094263525447,0.11409793330676621,0.11420349095956794,0.12233238077175503,0.1280303689091991,0.13738306307017634,0.14189717440702515
👵🏾,0.11182368552465505,0.1387608681252459,0.1207718993355229,0.1356987123366764,0.12233238077138596,0.09363038398948649,0.137241100771379,0.1488394838921397
💁🏿,0.12464733104536663,0.13529288318386534,0.11825491489798878,0.11619203976692916,0.1223323807717606,0.08728985566859668,0.13727441560172138,0.1373445839180494
🇲🇵,0.12460719114977792,0.13270010662381537,0.11781530687039776,0.12356652720276884,0.12233238077147955,0.08989744719429857,0.13735662634980303,0.1466014366914642
🕌,0.12608153533858513,0.12984833316295408,0.11742588666675147,0.12297769114451285,0.12233238077178542,0.09102254958385377,0.13723701550612866,0.134915736635852
🕕,0.12369482920541941,0.12624503979895962,0.12148401735430525,0.12553933326179845,0.12233238077168954,0.08326527916582342,0.13731765394415457,0.14251872259971315
✍,0.11937032415858084,0.12600002221006434,0.12032627939152007,0.1250949367770886,0.12233238077169868,0.0897021082566243,0.13632461087663905,0.14484968678997162
🔵,0.126725965488788,0.14218078690464608,0.11314115007007786,0.12231362729514217,0.12233238077161691,0.1131248789134893,0.137268303257954,0.14329229604570148
📁,0.11960868214737275,0.13685001554404153,0.12067711916461121,0.128236861857971,0.12233238077166285,0.09999925955736276,0.13737838618711556,0.14281518095354262
👼🏾,0.10879565584878037,0.13337091862922534,0.13095757206974667,0.12682919605603615,0.12233238077125862,0.09645770363912667,0.1372314576990352,0.14855902145112784
⤵️,0.1264264939173927,0.13028790233511245,0.11920207512594061,0.12808793781880468,0.12233238077159309,0.09707011633903188,0.1372274406488378,0.1425320057403709
©️,0.12146391236484533,0.13459183879604097,0.11602461804795894,0.11878050592582667,0.12233238077187567,0.09660080715813606,0.13757455136161495,0.14968042388413427
👲🏾,0.11752236818273332,0.14414126687915996,0.12040576512845291,0.1165674784495252,0.12233238077150117,0.0963529296879181,0.13723354086848694,0.14491495998966156
🇻,0.12297976096584762,0.1431872423418099,0.11989483001889312,0.1203981883318761,0.12233238077178366,0.11248369963019818,0.13632470660204318,0.1497805877629711
🇨🇴,0.12493334949704149,0.13664153860736405,0.11845768736020545,0.11807742033647628,0.12233238077174513,0.10249638250230886,0.13723722321279994,0.13940459764213442
👊🏻,0.12844009211386265,0.13816222543391632,0.1192048604516458,0.11345350961877898,0.1223323807716659,0.09998088959233932,0.13722791870381154,0.1335537960947207
🕊,0.11973603573568425,0.1320167927624425,0.12518701633052842,0.11719854068883251,0.12233238077180547,0.08642440615132714,0.1373381498487552,0.14845577524542813
💃🏼,0.11786450081802968,0.14433668247511378,0.11994120524468599,0.11828155006591601,0.12233238077171993,0.0987051904979394,0.13742581077192614,0.15126015120668357
👋🏿,0.12342678507769733,0.13274843677208992,0.11894275743725302,0.11231994443332383,0.12233238077154178,0.09433764516509469,0.1373540179241457,0.13249205987644602
🇧🇬,0.1324150390433374,0.13333175298612332,0.11115218186023412,0.12095759288840213,0.12233238077182712,0.10286497967061925,0.13769933181042265,0.13680107649895304
📥,0.11972803451266145,0.14995691653166432,0.11128573344103643,0.11682526671509663,0.12233238077178045,0.1079451222180848,0.13730995696750822,0.14119850642679072
〰️,0.11714869133299999,0.15077179165382404,0.11913056512275944,0.11886380150701825,0.12233238077135343,0.12251836318918807,0.13731215085097354,0.14660995807630767
🐁,0.1265840226888031,0.135817066708114,0.11039161244480056,0.12392308378619532,0.12233238077186914,0.08308263353589948,0.1373843666642901,0.1509199198674928
🖖🏾,0.11912254898038555,0.1369055365139502,0.11309778437498608,0.13188604827161043,0.12233238077125598,0.09091318303479066,0.1372564096142548,0.15359116909870865
🎚,0.125303936650198,0.13793809478374897,0.11308687315431598,0.1213973567222979,0.12233238077182584,0.11134841460021984,0.13632324857175795,0.13632218960019926
❔,0.12267092240625743,0.14640138609684072,0.11224499845411628,0.11450430406296164,0.12233238077169926,0.10428522057381699,0.13731835763163389,0.1421459218649469
👨‍👩‍👧,0.11122041612895828,0.13905007467838004,0.1598315263454424,0.14261075381466526,0.12233238077091876,0.10783252753907152,0.13728679585313347,0.13424777033425714
↗️,0.13549347086637908,0.12933734848047607,0.11521542641457927,0.12087076436250754,0.12233238077184828,0.10390611654221762,0.13726714073121912,0.12351278347256756
🚴🏻,0.1292534228803106,0.13273971198213985,0.11885548935788393,0.11939042257304777,0.12233238077172622,0.09543845825269086,0.13725939744023058,0.1331972651602189
🇹🇹,0.12210318568833145,0.14038594776502578,0.11656978076280211,0.11870273964598255,0.1223323807717325,0.1064665509559882,0.13154622186554638,0.14793511597226183
🛢,0.1359569875250486,0.1333927237719763,0.10517226563933946,0.12286759909326861,0.12233238077169872,0.09664651286125892,0.13737571071932206,0.13420717973517532
👱🏽,0.11421731207423136,0.1450684226656449,0.12165944062144263,0.1265736841745877,0.1223323807712783,0.1042327772919203,0.1372849660218348,0.1445178618977926
👐🏿,0.12146011960311398,0.12388615797681268,0.1319282233598642,0.12863696197462104,0.122332380771597,0.08526374651199099,0.1363254557376239,0.13783657686447273
🇹🇴,0.12120409990484404,0.13661652517475886,0.11839237699496152,0.1214533783212346,0.12233238077147653,0.08405699953595935,0.13744869321887182,0.1490547994269401
👋🏻,0.12300762466657034,0.13841192141990177,0.12002939777448773,0.11074703173596845,0.12233238077154539,0.09239203150963128,0.13734416134578808,0.1314948706997021
⚒,0.12793090940755292,0.1291800861581578,0.11132136414198612,0.11488732499253729,0.12233238077176825,0.10665390767391614,0.1372667961680294,0.1324377123703483
📉,0.1250443077210548,0.14113544102292508,0.11873261744403862,0.11836960653187134,0.12233238077162582,0.10009928063523854,0.13733631425730514,0.14086681828044217
💂🏽,0.1218090653070476,0.1463128742252593,0.11354258068786294,0.11618743122451747,0.12233238077158819,0.11918160548065149,0.13723558167515115,0.13488007603629742
🐘,0.13023899345756718,0.1241434644034598,0.12925084729977243,0.12531541456181117,0.12233238077180582,0.09630251401192123,0.13728420831370314,0.14361804143063484
⏏,0.1274961099230154,0.13086426885274705,0.11855626114083861,0.11432281636061248,0.12233238077173293,0.09575122986171171,0.13724213537082364,0.1436350666737119
👨🏾,0.11696133326290692,0.1340661602880573,0.12526027904095827,0.13198900764484733,0.12233238077145435,0.09480833535924342,0.13726651413685953,0.14562282875507943
🙌🏾,0.11783533184950556,0.12616199153853813,0.14940827330065076,0.13616159110128478,0.1223323807704677,0.08159720570956354,0.1376597042685729,0.14353263458407586
🇬🇪,0.12196774946141886,0.13213438222010154,0.11975662887198268,0.12132706944711913,0.12233238077178848,0.105742375749923,0.13722759114321137,0.14582407038682327
↔️,0.12897701212079937,0.1297135082204477,0.12980836588212696,0.11378016686103365,0.12233238077157763,0.10050482993626009,0.13733468934049028,0.12092157360159733
👎🏿,0.12323220164296345,0.12469935289118439,0.1256155245082482,0.1266498639497513,0.12233238077182274,0.09256010060814608,0.137452742347959,0.15292717996188682
🎞,0.12289357811226864,0.14624535887560342,0.11785266512561066,0.11613037939412152,0.12233238077171149,0.11532133417521506,0.13731650071646556,0.13459568659034532
🇰🇼,0.12362681526059305,0.1382474220590666,0.11914521533253719,0.11521486718959295,0.12233238077171517,0.10766109437515077,0.1372282777252306,0.13557007179789976
🦋,0.12773211855181898,0.1410808195869322,0.11583716600944172,0.12434272885926134,0.12233238077168981,0.0842461745216033,0.1372719075022869,0.14946314067126218
💪🏾,0.12583982065552846,0.1392471202998422,0.11815822781863972,0.12211728834301994,0.12233238077157617,0.10423494886779,0.13850100885130678,0.13512923642782942
🇮🇲,0.12481921524260997,0.14930992781592067,0.10775634399760747,0.11501435974537344,0.12233238077186134,0.11270503865219883,0.13737607077639333,0.1350146091669491
👨‍👨‍👦‍👦,0.12290898141031903,0.131897460858454,0.12858942789171124,0.1257747202863868,0.12233238077164864,0.10771878492605863,0.13728109466250382,0.1316230343877101
👨🏽,0.1237597717592962,0.14618553836771753,0.11557185851961549,0.1151543115500715,0.1223323807717184,0.11361189583389875,0.13741458578754492,0.13739977617669857
4️⃣,0.12488937710452319,0.13370467557979282,0.1115406152439391,0.11283410558488072,0.12233238077171274,0.09443784968562947,0.13725717443904548,0.13421611809051812
👧🏽,0.12204061679187816,0.14386226214992348,0.11787254452428897,0.11481043976058913,0.12233238077174763,0.1054233411976551,0.1373581012797378,0.13502774657560107
👮🏼,0.12371601201107296,0.13657564249297138,0.11987970721565944,0.11865376976007269,0.12233238077174736,0.11663642892752846,0.1372378011515426,0.13952281172615397
👳🏻,0.12708614148806419,0.1391645245748805,0.12500324663051288,0.12196415071957745,0.12233238077162613,0.10435656029210397,0.13755075179495266,0.13453875932065618
👶🏾,0.11515433828083133,0.13480128867377061,0.13498765389340406,0.12666299553947624,0.12233238077134372,0.09245910582126697,0.1374638484308647,0.14490032888996854
💂🏾,0.11882980142007682,0.13496915960422484,0.12257505021443649,0.13187978138171275,0.12233238077152353,0.10510191991665062,0.13632507150537923,0.12973085041163146
👌🏼,0.11540019221553166,0.1373599335711333,0.11719035023452307,0.1232434157107889,0.12233238077168133,0.08847958314856619,0.13737832897144764,0.15929211734478815
👧🏼,0.1153975089136452,0.14574806074961089,0.12188818555659964,0.1196450081582725,0.12233238077146148,0.10265906218768432,0.13744069927395092,0.14738484889810527
🎙,0.12133548955171136,0.13729224561393494,0.1174417549973441,0.11989651049657368,0.12233238077162717,0.09400346282921779,0.13730483211777367,0.13801570655216353
🇻🇮,0.1145471653208574,0.13751497389603173,0.12012594224688655,0.12201665690332675,0.12233238077092215,0.09495462426429506,0.1373903501861541,0.1598612932134548
✖️,0.12317937574761118,0.14550381700246362,0.1155945987393352,0.11941018862958686,0.12233238077177618,0.11480555267374104,0.1374009759796023,0.1475698284446696
🏊🏾,0.11799644971921452,0.13454510365409078,0.11894847971416311,0.1308426320306637,0.12233238077128139,0.08406731940408016,0.1374031760700064,0.13990916995276353
🛴,0.13474747187422054,0.1323204691943829,0.10946884356235387,0.11114048536344967,0.12233238077164452,0.09307406433206848,0.1372851567597897,0.13196120108872006
↕️,0.12880442983339435,0.1344783202803228,0.11868350252188975,0.12019444944490942,0.12233238077187131,0.09367089363328947,0.13725493594824914,0.1347548105639983
🐦,0.13472333400187608,0.13894217144843424,0.10618469822111365,0.1190823299367878,0.12233238077174988,0.08791383525671069,0.1372982779127936,0.14427532565443846
👶🏿,0.12015460520689203,0.12603529501211597,0.1537826714793482,0.127379651658174,0.12233238077139973,0.09484921093721647,0.13735133874708336,0.13106107961396699
🇻🇨,0.1279930914262195,0.13620689567324007,0.11795584105857415,0.129014740902619,0.12233238077174557,0.1116980214493976,0.13632341633418305,0.14256317751905528
🙏🏻,0.12652992126209028,0.13535951582889538,0.12267590482588275,0.12256978448081668,0.12233238077168683,0.1011561833244515,0.1372314582697131,0.13112042995147888
👼🏽,0.11226793992273087,0.14207479686592706,0.1289986137780943,0.12204948156241358,0.12233238077160954,0.10775586913937311,0.13850111113021735,0.1507667756587552
🇧🇾,0.1242009194652951,0.12984590658015804,0.11953653592900082,0.12275113548258787,0.12233238077183464,0.09709624987527515,0.13725098267433844,0.14411014502669184
🌧,0.1125720221345432,0.14073792133422103,0.11821397278436052,0.12871136964560037,0.1223323807715897,0.07813199619100067,0.13726072152417662,0.15223799412752875
⌛️,0.1264695949621455,0.1465236894437112,0.10847437321172038,0.1137187021225543,0.12233238077131925,0.117367826783804,0.13775512456418146,0.1360654550660887
💅🏿,0.11844209709772713,0.13807236916181864,0.1147621431373409,0.11818269859958264,0.12233238077176314,0.10570445682454531,0.13743206017299645,0.139500582144839
🇬🇳,0.1182799498100735,0.13660129934578435,0.11800646153278649,0.11713133146412247,0.12233238077167571,0.10973311466442365,0.13725176688633395,0.14975034016717054
⌨,0.1276461865615488,0.14270660359034082,0.11472047849383671,0.12490565328150183,0.12233238077153327,0.10201647178159537,0.1372673067844483,0.14479421630396797
👏🏻,0.11838745556161712,0.1396476930967765,0.13488642939773854,0.10804410027358813,0.12233238077131486,0.11084370117323739,0.13728262896831217,0.14149287527813084
⏺,0.11862697868178884,0.1393874697969295,0.11907023358071456,0.12446929471332169,0.12233238077172663,0.10333835070658054,0.1326692723284158,0.1406581889488357
🏛,0.11897188112573076,0.14754405305575347,0.11411684278209577,0.11698294443522173,0.12233238077184491,0.1001930890384102,0.13730595297390602,0.1436483303260851
🇨🇬,0.1294490278125977,0.1366879510533181,0.1130267452372209,0.11806223849143294,0.12233238077188467,0.10172896456060432,0.13724230744919205,0.14387088902255105
🤛,0.1283654674812169,0.12507674596417928,0.1193286855941551,0.12068230731836138,0.12233238077163354,0.09355375342997839,0.13736261863390933,0.1400267962738756
